dataset,variant,local_layers,global_layers,probe_branch,message_depth,fold,directed_distance,expected_reachable,source_cell_id,target_cell_id,pair_drug_id,label,source_input_change,target_branch_change,baseline_logit,perturbed_logit,absolute_logit_change,signed_logit_change,source_nonzero,control_cell_id,control_target_branch_change,control_absolute_logit_change,control_nonzero
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000812,ACH-000628,10368812,1,9.741355895996094,0.0008191211381927133,2.5589351654052734,2.559094190597534,0.0001590251922607422,-0.0001590251922607422,1,ACH-000287,2.3688598957960494e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000818,ACH-000472,123631,1,12.202595710754395,0.0006723747355863452,-4.625438690185547,-4.6255669593811035,0.00012826919555664062,0.00012826919555664062,1,ACH-000304,2.1433479560073465e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000821,ACH-000427,10377751,1,4.500091075897217,0.0007061956566758454,0.5491234064102173,0.5490220189094543,0.00010138750076293945,0.00010138750076293945,1,ACH-000298,1.8838102278095903e-06,5.960464477539063e-08,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000826,ACH-000652,11511120,1,8.809083938598633,0.00029347121017053723,1.0426061153411865,1.042702317237854,9.620189666748047e-05,-9.620189666748047e-05,1,ACH-000295,2.038703769358108e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000852,ACH-000886,11152667,1,16.894201278686523,0.0004884892259724438,7.761425971984863,7.761508941650391,8.296966552734375e-05,-8.296966552734375e-05,1,ACH-000326,2.2304429876385257e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000858,ACH-000800,104842,1,7.7389068603515625,0.00043659412767738104,3.5621612071990967,3.562232255935669,7.104873657226562e-05,-7.104873657226562e-05,1,ACH-000401,1.4358240605361061e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000860,ACH-000718,11511120,1,8.368769645690918,0.0006457653362303972,0.408921480178833,0.40886232256889343,5.9157609939575195e-05,5.9157609939575195e-05,1,ACH-000309,1.7262259461858775e-06,5.960464477539063e-08,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000861,ACH-000522,107969,1,10.385100364685059,0.0010538914939388633,5.090317726135254,5.09014892578125,0.00016880035400390625,0.00016880035400390625,1,ACH-000326,2.745343181231874e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000863,ACH-000171,104842,1,6.094193935394287,0.0002477697271388024,4.347441673278809,4.347411632537842,3.0040740966796875e-05,3.0040740966796875e-05,1,ACH-000269,2.2066226392780663e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000882,ACH-000496,11178236,1,6.773947238922119,0.0003633398737292737,4.120406150817871,4.120426654815674,2.0503997802734375e-05,-2.0503997802734375e-05,1,ACH-000267,2.841886953319772e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000885,ACH-000965,10184653,1,6.364554405212402,0.0002479483373463154,-0.9403350949287415,-0.9403187036514282,1.6391277313232422e-05,-1.6391277313232422e-05,1,ACH-000320,2.096908247040119e-06,5.960464477539063e-08,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000915,ACH-000647,10127622,1,6.821237087249756,0.000143708341056481,0.8746158480644226,0.8745730519294739,4.279613494873047e-05,4.279613494873047e-05,1,ACH-000264,2.4468920400977368e-06,1.7881393432617188e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000929,ACH-000589,10027278,1,11.33995246887207,0.0011231038952246308,4.370729446411133,4.370908260345459,0.00017881393432617188,-0.00017881393432617188,1,ACH-000264,2.2469068881036947e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000929,ACH-000828,11178236,1,11.33995246887207,0.0006788094760850072,2.697986364364624,2.697960138320923,2.6226043701171875e-05,2.6226043701171875e-05,1,ACH-000270,2.3990812678675866e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000939,ACH-000580,107969,1,8.353754043579102,0.00030649761902168393,2.068061351776123,2.0680689811706543,7.62939453125e-06,-7.62939453125e-06,1,ACH-000309,1.6933648794292822e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000939,ACH-000640,10368812,1,8.353754043579102,0.0009109884849749506,3.351720094680786,3.3514111042022705,0.000308990478515625,0.000308990478515625,1,ACH-000315,2.192624606323079e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000950,ACH-000408,10368812,1,5.909008026123047,0.001020257594063878,5.975092887878418,5.975152015686035,5.91278076171875e-05,-5.91278076171875e-05,1,ACH-000349,2.729609150264878e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000951,ACH-000554,10377751,1,8.489399909973145,0.0025358761195093393,0.22661782801151276,0.22663702070713043,1.919269561767578e-05,-1.919269561767578e-05,1,ACH-000336,1.7746592675393913e-06,1.4901161193847656e-08,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000955,ACH-000713,11178236,1,9.025995254516602,0.0032650514040142298,3.923872232437134,3.923539161682129,0.0003330707550048828,0.0003330707550048828,1,ACH-000309,2.3830045847716974e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000989,ACH-000270,11634725,1,10.403696060180664,0.0002577874402049929,1.6754543781280518,1.6754024028778076,5.1975250244140625e-05,5.1975250244140625e-05,1,ACH-000351,1.3950691482023103e-06,1.1920928955078125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,2,1,ACH-000998,ACH-000657,10074640,1,19.31854248046875,0.001229249988682568,2.2661609649658203,2.266443967819214,0.0002830028533935547,-0.0002830028533935547,1,ACH-000308,1.911517756525427e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000035,ACH-000047,10027278,1,5.126514434814453,2.7472481178847374e-06,2.9938342571258545,2.9938342571258545,0.0,0.0,1,ACH-000301,2.84127531813283e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000046,ACH-000231,10027278,1,4.539620876312256,2.3158343083196087e-06,3.057973623275757,3.0579733848571777,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000349,2.327496304133092e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000047,ACH-000963,10027278,1,6.640356540679932,3.6336566608952126e-06,1.469675064086914,1.4696745872497559,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000422,2.7618709736998426e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000129,ACH-000363,10027278,1,7.705649375915527,2.021057525780634e-06,1.1466026306152344,1.146602749824524,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000323,2.347352619835874e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000129,ACH-000369,126565,1,7.705649375915527,1.6970785736702965e-06,4.7244367599487305,4.7244367599487305,0.0,0.0,1,ACH-000447,2.421804310870357e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000153,ACH-000481,104842,1,11.863813400268555,4.166925918980269e-06,1.8261773586273193,1.826176643371582,7.152557373046875e-07,7.152557373046875e-07,1,ACH-000353,2.5315803213743493e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000176,ACH-000585,11175137,1,7.558605670928955,2.3032930585031863e-06,2.16487455368042,2.16487455368042,0.0,0.0,1,ACH-000326,2.4087803467409685e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000189,ACH-000396,104842,1,14.428760528564453,9.564142601448111e-06,1.762430191040039,1.7624285221099854,1.6689300537109375e-06,1.6689300537109375e-06,1,ACH-000378,1.7579778841536609e-06,1.1920928955078125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000191,ACH-000401,10027278,1,8.820281982421875,1.8374444152868818e-06,-0.18777574598789215,-0.1877753883600235,3.5762786865234375e-07,-3.5762786865234375e-07,1,ACH-000343,1.899770268209977e-06,1.4901161193847656e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000212,ACH-000702,107969,1,5.602509021759033,1.7178422240249347e-06,2.687509775161743,2.687509775161743,0.0,0.0,1,ACH-000323,2.2312626697384985e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000221,ACH-000362,10109823,1,5.744968891143799,3.0872242859913968e-06,3.4143154621124268,3.414315938949585,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000430,2.4840257992764236e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000222,ACH-000754,11754711,1,11.360427856445312,3.439995998633094e-05,1.3125920295715332,1.3125982284545898,6.198883056640625e-06,-6.198883056640625e-06,1,ACH-000355,2.090730276904651e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000223,ACH-000812,104842,1,4.035780429840088,2.8353792913549114e-06,1.4571239948272705,1.4571237564086914,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000348,2.1696819203498308e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000226,ACH-000427,10377751,1,11.940897941589355,4.973258000973146e-06,0.5491234064102173,0.5491242408752441,8.344650268554688e-07,-8.344650268554688e-07,1,ACH-000365,2.338600552320713e-06,1.1920928955078125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000245,ACH-000611,11282283,1,14.264447212219238,2.38715847444837e-06,1.1855309009552002,1.1855311393737793,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000396,2.1789862785226433e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000269,ACH-000322,10127622,1,4.617524147033691,2.671625452421722e-06,3.255655288696289,3.255655288696289,0.0,0.0,1,ACH-000372,2.754519073278061e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000303,ACH-000304,10077147,1,11.210338592529297,2.802529706968926e-06,-3.2683725357055664,-3.2683732509613037,7.152557373046875e-07,7.152557373046875e-07,1,ACH-000386,2.0264899376343237e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000309,ACH-000621,10109823,1,7.047280311584473,2.3886586859589443e-06,-1.328618049621582,-1.3286182880401611,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000362,2.226146307293675e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000311,ACH-000144,11178236,1,13.050993919372559,2.3302482077269815e-06,2.9525129795074463,2.9525129795074463,0.0,0.0,1,ACH-000381,2.2917060960025992e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000311,ACH-000227,107969,1,13.050993919372559,2.3178986339189578e-06,1.5026979446411133,1.5026977062225342,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000456,1.335407205260708e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000318,ACH-000078,10172943,1,4.087027072906494,4.198807346256217e-06,1.3407223224639893,1.3407220840454102,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000493,3.17876651934057e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000318,ACH-000945,104842,1,4.087027072906494,2.7332450827088905e-06,3.0256242752075195,3.0256240367889404,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000421,2.761825044217403e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000326,ACH-000650,10077147,1,4.1240949630737305,1.8978407752001658e-06,2.4084537029266357,2.4084534645080566,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000352,2.573787469373201e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000360,ACH-000394,10368812,1,7.349668025970459,3.7173740565776825e-06,0.28554773330688477,0.28554755449295044,1.7881393432617188e-07,1.7881393432617188e-07,1,ACH-000440,2.2177582650328986e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000381,ACH-000857,10184653,1,13.618699073791504,5.110559413878946e-06,-0.8644998073577881,-0.8645001649856567,3.5762786865234375e-07,3.5762786865234375e-07,1,ACH-000366,1.9100775716651697e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000386,ACH-000074,10074640,1,8.767143249511719,2.4734274575166637e-06,4.522379398345947,4.522379398345947,0.0,0.0,1,ACH-000573,2.1278535768942675e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000411,ACH-000852,24739943,1,8.591373443603516,3.2368750453315442e-06,3.5301249027252197,3.5301249027252197,0.0,0.0,1,ACH-000399,1.656277390793548e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000427,ACH-000559,10027278,1,6.479182243347168,2.358524398005102e-06,-0.33739203214645386,-0.33739224076271057,2.086162567138672e-07,2.086162567138672e-07,1,ACH-000482,1.6251404986178386e-06,3.2782554626464844e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000449,ACH-000781,10027278,1,11.557306289672852,4.730401542474283e-06,1.4284976720809937,1.4284977912902832,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000358,2.196480636484921e-06,1.1920928955078125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000450,ACH-000322,10127622,1,10.972856521606445,2.199309847128461e-06,3.255655288696289,3.25565505027771,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000400,2.59240596278687e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000452,ACH-000713,11178236,1,11.194522857666016,2.3363281798083335e-06,3.923872232437134,3.923872232437134,0.0,0.0,1,ACH-000373,2.28490944209625e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000463,ACH-000795,10368812,1,12.099494934082031,1.9692492969625164e-06,5.310861110687256,5.310861110687256,0.0,0.0,1,ACH-000560,2.299320840393193e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000470,ACH-000200,11455910,1,18.292396545410156,3.700447678056662e-06,7.342899322509766,7.342899322509766,0.0,0.0,1,ACH-000472,2.1989976630720776e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000472,ACH-000188,10109823,1,10.589432716369629,9.25025324249873e-06,0.9073668718338013,0.9073650240898132,1.8477439880371094e-06,1.8477439880371094e-06,1,ACH-000401,1.9525616608007113e-06,5.960464477539063e-08,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000476,ACH-000315,10027278,1,8.302777290344238,3.000166998390341e-06,4.316510200500488,4.316510200500488,0.0,0.0,1,ACH-000396,2.7339622192812385e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000476,ACH-000481,104842,1,8.302777290344238,3.8181478885235265e-06,1.8261773586273193,1.8261768817901611,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000434,2.949156169052003e-06,1.1920928955078125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000478,ACH-000580,107969,1,5.358508110046387,2.482432137185242e-06,2.068061351776123,2.068061351776123,0.0,0.0,1,ACH-000408,1.9127562609355664e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000478,ACH-000663,10027278,1,5.358508110046387,2.383601440669736e-06,4.22468376159668,4.22468376159668,0.0,0.0,1,ACH-000386,2.2920801256987033e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000481,ACH-000869,10368812,1,12.2369966506958,2.236688715129276e-06,3.4328222274780273,3.4328224658966064,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000383,2.7717592274711933e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000484,ACH-000358,10172943,1,5.345126628875732,1.966730906133307e-06,1.0024117231369019,1.0024118423461914,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000380,2.0733975816256134e-06,1.1920928955078125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000504,ACH-000038,126565,1,4.5614471435546875,1.6601326251475257e-06,0.7286805510520935,0.7286805510520935,0.0,0.0,1,ACH-000399,2.3688087367190747e-06,1.7881393432617188e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000521,ACH-000489,11977753,1,13.185586929321289,2.484104015820776e-06,1.0714761018753052,1.0714761018753052,0.0,0.0,1,ACH-000439,1.239925154550292e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000521,ACH-000628,10368812,1,13.185586929321289,5.980636615277035e-06,2.5589351654052734,2.558936357498169,1.1920928955078125e-06,-1.1920928955078125e-06,1,ACH-000439,2.399137883912772e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000536,ACH-000546,11152667,1,4.858993053436279,1.6312528714479413e-06,7.7078857421875,7.7078857421875,0.0,0.0,1,ACH-000463,2.026561332968413e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000546,ACH-000250,10368812,1,12.327467918395996,2.733746441663243e-06,3.2009265422821045,3.2009260654449463,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000410,2.005011083383579e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000547,ACH-000560,107969,1,5.8174262046813965,2.3594429876538925e-06,3.575246810913086,3.575246572494507,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000447,2.477581801940687e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000560,ACH-000290,11511120,1,4.65379524230957,2.991025894516497e-06,1.5363941192626953,1.536393642425537,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000607,2.1460612060764106e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000560,ACH-000903,11488320,1,4.65379524230957,2.3362072170129977e-06,0.8734244108200073,0.8734246492385864,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000447,2.141207914974075e-06,5.960464477539063e-08,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000572,ACH-000664,107969,1,7.857143402099609,2.299087327628513e-06,3.921973466873169,3.9219729900360107,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000486,2.5724289116624277e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000573,ACH-000120,10027278,1,5.542107582092285,1.8800717498379527e-06,5.778786659240723,5.778786659240723,0.0,0.0,1,ACH-000410,2.2070757950132247e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000573,ACH-000789,10027278,1,5.542107582092285,2.3703182705503423e-06,7.176257133483887,7.176257133483887,0.0,0.0,1,ACH-000449,1.6225382069023908e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000574,ACH-000860,10368812,1,4.926673889160156,1.7158392893179553e-06,3.626431703567505,3.626431703567505,0.0,0.0,1,ACH-000518,1.7198445902977255e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000580,ACH-000572,10113978,1,13.01390266418457,2.570927563283476e-06,0.14551283419132233,0.14551280438899994,2.9802322387695312e-08,2.9802322387695312e-08,1,ACH-000399,2.2295589587884024e-06,5.960464477539063e-08,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000580,ACH-000788,126565,1,13.01390266418457,1.501565748185385e-05,3.831328868865967,3.831324815750122,4.0531158447265625e-06,4.0531158447265625e-06,1,ACH-000514,2.0091706574021373e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000586,ACH-000554,10377751,1,6.847342491149902,5.230107944953488e-06,0.22661782801151276,0.22661800682544708,1.7881393432617188e-07,-1.7881393432617188e-07,1,ACH-000488,2.3532559225714067e-06,2.682209014892578e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000587,ACH-000121,10377751,1,5.769531726837158,1.985278913707589e-06,-1.9365642070770264,-1.9365639686584473,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000532,2.3592838260810822e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000613,ACH-000271,10077147,1,12.790565490722656,2.2712681584380334e-06,2.059641122817993,2.0596413612365723,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000505,2.4841679078235757e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000624,ACH-000755,11175137,1,8.42903995513916,1.968339120139717e-06,2.060631513595581,2.060631513595581,0.0,0.0,1,ACH-000403,2.554250841058092e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000657,ACH-000169,10027278,1,9.418466567993164,2.5701135655253893e-06,3.636986017227173,3.63698673248291,7.152557373046875e-07,-7.152557373046875e-07,1,ACH-000527,1.8671757970878389e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000665,ACH-000955,10074640,1,9.982423782348633,2.1523267150769243e-06,-1.5187511444091797,-1.5187513828277588,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000463,1.8314029830435175e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000678,ACH-000090,107969,1,14.14599895477295,2.4244343421742087e-06,3.547541618347168,3.547541856765747,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000482,2.668246906978311e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000689,ACH-000652,11511120,1,10.876181602478027,2.202374389526085e-06,1.0426061153411865,1.0426057577133179,3.5762786865234375e-07,3.5762786865234375e-07,1,ACH-000481,2.025936510108295e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000691,ACH-000751,10377751,1,5.169795513153076,3.5622990708361613e-06,3.5917322635650635,3.5917327404022217,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000609,3.007403165611322e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000706,ACH-000392,11152667,1,8.50403881072998,3.20670142173185e-06,4.663620948791504,4.6636199951171875,9.5367431640625e-07,9.5367431640625e-07,1,ACH-000447,2.182569460273953e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000713,ACH-000346,10368812,1,5.1497368812561035,2.1248756638669875e-06,3.102116584777832,3.102116346359253,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000450,2.2545432329934556e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000714,ACH-000528,117996541,1,5.9525532722473145,2.4114895040838746e-06,0.9677929282188416,0.9677926898002625,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000463,2.2595431801164523e-06,1.7881393432617188e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000720,ACH-000609,10113978,1,8.105022430419922,2.605770760055748e-06,-1.8103435039520264,-1.8103433847427368,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000568,2.7947257876803633e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000720,ACH-000792,10127622,1,8.105022430419922,1.9566857645259006e-06,0.026940926909446716,0.026941224932670593,2.980232238769531e-07,-2.980232238769531e-07,1,ACH-000504,1.980257366085425e-06,1.7881393432617188e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000756,ACH-000963,10027278,1,7.320847034454346,2.726874527070322e-06,1.469675064086914,1.4696755409240723,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000660,2.2605333924730076e-06,2.384185791015625e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000767,ACH-000360,123631,1,8.117997169494629,1.5123614502954297e-05,-2.723618984222412,-2.723614454269409,4.5299530029296875e-06,-4.5299530029296875e-06,1,ACH-000745,2.0596239664882887e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000780,ACH-000196,10027278,1,4.771246910095215,2.7145445073983865e-06,4.660614967346191,4.660614967346191,0.0,0.0,1,ACH-000480,2.4395612854277715e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000783,ACH-000144,11178236,1,6.167473316192627,2.5614046990085626e-06,2.9525129795074463,2.9525129795074463,0.0,0.0,1,ACH-000585,2.360994585615117e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000784,ACH-000144,11178236,1,9.78076171875,2.2378278572432464e-06,2.9525129795074463,2.952512502670288,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000587,1.8981179437105311e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000787,ACH-000784,10027278,1,7.503097057342529,2.2308190636977088e-06,3.7785584926605225,3.7785584926605225,0.0,0.0,1,ACH-000532,2.1080804799566977e-06,4.76837158203125e-07,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000790,ACH-000927,107969,1,5.111828327178955,2.4863525140972342e-06,4.200223922729492,4.200223922729492,0.0,0.0,1,ACH-000505,2.1133052996447077e-06,0.0,1
dataset-2,hgt_3,2,3,hgt_with_local_fixed,3,1,3,1,ACH-000800,ACH-000532,11647372,1,5.736428260803223,2.6024752060038736e-06,1.432112216949463,1.432112216949463,0.0,0.0,1,ACH-000580,1.856697508628713e-06,0.0,1
